id,st1tol_LDabt,st1tol_TD1abt,st1tol_TD2abt,sv2tol_LDabt,sv2tol_TD1abt,sv2tol_TD2abt,vtol_LDabt,vtol_TD1abt,vtol_TD2abt,DL1M_ctrltol_LDabt,DL1M_ctrltol_TD1abt,DL1M_ctrltol_TD2abt,DL2M_ctrltol_LDabt,DL2M_ctrltol_TD1abt,DL2M_ctrltol_TD2abt,LLM_ctrltol_LDabt,LLM_ctrltol_TD1abt,LLM_ctrltol_TD2abt,SettM_ctrltol_LDabt,SettM_ctrltol_TD1abt,SettM_ctrltol_TD2abt,DL1fb_ctrltol_LDabt,DL1fb_ctrltol_TD1abt,DL1fb_ctrltol_TD2abt,DL2fb_ctrltol_LDabt,DL2fb_ctrltol_TD1abt,DL2fb_ctrltol_TD2abt,LLfb_ctrltol_LDabt,LLfb_ctrltol_TD1abt,LLfb_ctrltol_TD2abt,Settfb_ctrltol_LDabt,Settfb_ctrltol_TD1abt,Settfb_ctrltol_TD2abt,DL1V_ctrltol_LDabt,DL1V_ctrltol_TD1abt,DL1V_ctrltol_TD2abt,DL2V_ctrltol_LDabt,DL2V_ctrltol_TD1abt,DL2V_ctrltol_TD2abt,LLV_ctrltol_LDabt,LLV_ctrltol_TD1abt,LLV_ctrltol_TD2abt,SettV_ctrltol_LDabt,SettV_ctrltol_TD1abt,SettV_ctrltol_TD2abt,loc_ctrlst1tol_LDabt,loc_ctrlst1tol_TD1abt,loc_ctrlst1tol_TD2abt,loc_ctrlsv2tol_LDabt,loc_ctrlsv2tol_TD1abt,loc_ctrlsv2tol_TD2abt,loc_ctrlvtol_LDabt,loc_ctrlvtol_TD1abt,loc_ctrlvtol_TD2abt,st1tol_LDpier,st1tol_TD1pier,st1tol_TD2pier,sv2tol_LDpier,sv2tol_TD1pier,sv2tol_TD2pier,vtol_LDpier,vtol_TD1pier,vtol_TD2pier,DL1M_ctrltol_LDpier,DL1M_ctrltol_TD1pier,DL1M_ctrlst1tol_TD2pier,DL2M_ctrltol_LDpier,DL2M_ctrltol_TD1pier,DL2M_ctrltol_TD2pier,LLM_ctrltol_LDpier,LLM_ctrltol_TD1pier,LLM_ctrltol_TD2pier,SettM_ctrltol_Ldpier,SettM_ctrltol_TD1pier,SettM_ctrltol_TD2pier,DL1fb_ctrltol_Ldpier,DL1fb_ctrltol_TD1pier,DL1fb_ctrltol_TD2pier,DL2fb_ctrltol_LDpier,DL2fb_ctrltol_TD1pier,DL2fb_ctrltol_TD2pier,LLfb_ctrltol_LDpier,LLfb_ctrltol_TD1pier,LLfb_ctrltol_TD2pier,Settfb_ctrltol_LDpier,Settfb_ctrltol_TD1pier,Settfb_ctrltol_TD2pier,DL1V_ctrltol_LDpier,DL1V_ctrltol_TD1pier,DL1V_ctrltol_TD2pier,DL2V_ctrltol_Ldpier,DL2V_ctrltol_TD1pier,DL2V_ctrltol_TD2pier,LLV_ctrltol_LDpier,LLV_ctrltol_TD1pier,LLV_ctrltol_TD2pier,SettV_ctrltol_LDpier,SettV_ctrltol_TD1pier,SettV_ctrltol_TD2pier,loc_ctrlst1tol_LDpier,loc_ctrlst1tol_TD1pier,loc_ctrlst1tol_TD2pier,loc_ctrlsv2tol_LDpier,loc_ctrlsv2tol_TD1pier,loc_ctrlsv2tol_TD2pier,loc_ctrlvtol_LDpier,loc_ctrlvtol_TD1pier,loc_ctrlvtol_TD2pier
Steel_3_2_60,14.91926717,10.62227993,18.21799954,22.75205189,16.45597547,26.31316267,84.86824036,22.65910339,69.36608124,-24561095.76,-24561095.76,-23943143.36,-3879947.027,-3879947.027,-2114578.207,-14846295,-14846295,-12317522,-1754480.821,-2464213.735,-1585147.318,-11479.28128,-11127.17145,-11430.13855,-938.8141501,-1757.774792,-1004.9256,-6021.494629,-6725.979004,-5878.417969,-868.2276942,-1116.389671,-757.1492921,"165317.0156,61663.7266,160586.3281,148141.6094,162734.1094","154035.5156,61663.7266,160586.3281,148141.6094,162734.1094","164955.6406,61663.7266,160586.3281,148141.6094,162734.1094","1538.6121,12777.8535,36507.582,33002.2578,28411.9785","31948.8301,12777.8535,36507.582,33002.2578,28411.9785","1315.375,12777.8535,36507.582,33002.2578,28411.9785","98871.875,106721.0313,129344.6719,124376.5234,204303.5313","78280.5,106721.0313,129344.6719,124376.5234,204303.5313","98313.5938,106721.0313,129344.6719,124376.5234,204303.5313","3175.3772,64284.7109,0,0,0","7328.3477,64284.7109,0,0,0","3956.8125,64284.7109,0,0,0","1,1,1","1,1,1","1,9,1","0.027778,2,2","1,1,1","0.027778,9,2","2,6","2,1","2,5",9.513707998,8.006800718,11.63177185,14.99369781,11.70519057,17.08752708,26.34059715,11.62823486,16.76572227,-24560968.76,-24196110.32,-24044527.36,-4110150.786,-3951856.545,-1997274.398,-15174560,-13223218,-12885339,-2660724.299,-3669659.626,-2398987.782,-11127.16945,-10961.84147,-11479.09046,-1862.066516,-1790.352747,-953.517646,-6874.696777,-5990.658691,-6151.58252,-1205.416999,-1662.505994,-1145.299407,"154036.3281,61663.7266,160586.3281,148141.6094,162734.1094","151400.1406,61663.7266,160586.3281,148141.6094,162734.1094","59367.8594,61663.7266,160586.3281,148141.6094,162734.1094","34168.9258,12777.8535,36507.582,33002.2578,28411.9785","32041.3496,12777.8535,36507.582,33002.2578,28411.9785","11352.4639,12777.8535,36507.582,33002.2578,28411.9785","80782.875,106721.0313,129344.6719,124376.5234,204303.5313","72866.8125,106721.0313,129344.6719,124376.5234,204303.5313","56177.6641,106721.0313,129344.6719,124376.5234,204303.5313","3746.7183,64284.7109,0,0,0","13296.2959,64284.7109,0,0,0","7403.3223,64284.7109,0,0,0","0.027778,10,3","1,1,2","1,9,2","0.027778,10,3","1,1,2","1,9,2","3,10","3,1","1,10"
Steel_3_2_61,11.97090614,11.84395788,14.62207758,11.00891094,10.72208165,13.32559865,35.56416321,20.69049072,29.85471344,-10843900.75,-9610334.407,-10365182.87,-1231.30739,-2521177.912,-671896.1709,-8493956,-5557557.5,-7557731,-2507982.175,-2984234.698,-2148900.997,-8763.249497,-7485.675951,-8376.310793,-0.995046129,-1963.777923,-542.9738253,-6864.149414,-4328.853027,-6107.565918,-2026.75463,-2324.458813,-1736.573365,"110417.9063,61663.7266,160586.3281,148141.6094,162734.1094","97032.1172,61663.7266,160586.3281,148141.6094,162734.1094","113001.5547,61663.7266,160586.3281,148141.6094,162734.1094","4107.2192,12777.8535,36507.582,33002.2578,28411.9785","29188.3789,12777.8535,36507.582,33002.2578,28411.9785","0,12777.8535,36507.582,33002.2578,28411.9785","113661.2969,106721.0313,129344.6719,124376.5234,204303.5313","44953.1641,106721.0313,129344.6719,124376.5234,204303.5313","115796.6094,106721.0313,129344.6719,124376.5234,204303.5313","6127.5391,64284.7109,0,0,0","11356.7607,64284.7109,0,0,0","7026.7891,64284.7109,0,0,0","0.043478,3,2","1,1,1","0.043478,5,2","0.043478,3,2","1,1,1","0.043478,5,2","2,5","2,1","2,4",7.913611147,8.386955818,9.625705395,7.313693788,7.527357788,8.82191875,14.00649071,9.489706993,12.9379549,-10843884.87,-9428915.663,-10452040.07,18118.2657,-2544146.713,-517752.1406,-8934191,-4614075,-8123719,-3699534.536,-4434788.775,-3170160.345,-8763.195611,-7344.322476,-8446.500006,14.64176231,-1981.668618,-418.4067011,-7219.913086,-3593.962402,-6564.953125,-2989.67386,-3454.314052,-2561.875129,"110418.6328,61663.7266,160586.3281,148141.6094,162734.1094","95414.8438,61663.7266,160586.3281,148141.6094,162734.1094","37576.2852,61663.7266,160586.3281,148141.6094,162734.1094","5099.9429,12777.8535,36507.582,33002.2578,28411.9785","28961.7461,12777.8535,36507.582,33002.2578,28411.9785","10167.6045,12777.8535,36507.582,33002.2578,28411.9785","114172.0391,106721.0313,129344.6719,124376.5234,204303.5313","40595.6797,106721.0313,129344.6719,124376.5234,204303.5313","33819.957,106721.0313,129344.6719,124376.5234,204303.5313","13031.999,64284.7109,0,0,0","21182.9512,64284.7109,0,0,0","11738.6172,64284.7109,0,0,0","1,4,2","1,1,2","0.043478,5,3","1,4,2","1,1,2","0.043478,5,3","3,2","3,1","1,6"
Steel_3_2_62,12.29255581,7.322811791,13.80042006,13.93120633,9.307549601,15.71074628,19.11501122,5.179197311,10.88329315,-11718732.54,-13386028.21,-11979709.15,-407365.1443,-2534786.502,-657259.1097,-5756402.5,-7481189,-5665721.5,-2435831.904,-3775049.242,-2134915.044,-8754.56869,-8809.119054,-8949.519911,-304.3244739,-1668.092353,-491.009198,-4300.353516,-4923.221191,-4232.609863,-1819.702233,-2484.284483,-1594.900562,"110547.8984,61663.7266,160586.3281,148141.6094,162734.1094","41251.2539,61663.7266,160586.3281,148141.6094,162734.1094","110547.8984,61663.7266,160586.3281,148141.6094,162734.1094","3323.3596,12777.8535,36507.582,33002.2578,28411.9785","2331.4399,12777.8535,36507.582,33002.2578,28411.9785","3323.3596,12777.8535,36507.582,33002.2578,28411.9785","67286.4531,106721.0313,129344.6719,124376.5234,204303.5313","69931.0859,106721.0313,129344.6719,124376.5234,204303.5313","67286.4531,106721.0313,129344.6719,124376.5234,204303.5313","9266.0156,64284.7109,0,0,0","13637.3574,64284.7109,0,0,0","14756.7207,64284.7109,0,0,0","0.034483,11,2","1,1,1","1,12,1","0.034483,11,2","1,1,1","1,12,1","2,4","1,13","2,4",8.298949758,5.523759384,9.387418467,9.480421471,6.664729394,10.64714134,10.0858326,5.049821377,3.298349857,-11979755.05,-12126425.16,-11671134.91,-652438.6903,-2447864.53,-492852.8041,-5888066.5,-6127941,-5772140,-3504009.948,-5738000.431,-3181674.746,-8754.011942,-7980.190052,-8719.00109,-303.149022,-1610.89074,-368.1885218,-4480.579102,-4032.675537,-4312.110352,-2649.46936,-3776.063441,-2376.888418,"123181.6719,61663.7266,160586.3281,148141.6094,162734.1094","92603.9297,61663.7266,160586.3281,148141.6094,162734.1094","41251.7969,61663.7266,160586.3281,148141.6094,162734.1094","5832.834,12777.8535,36507.582,33002.2578,28411.9785","25805.7754,12777.8535,36507.582,33002.2578,28411.9785","2331.6865,12777.8535,36507.582,33002.2578,28411.9785","69526.5156,106721.0313,129344.6719,124376.5234,204303.5313","45454.7969,106721.0313,129344.6719,124376.5234,204303.5313","69933.7734,106721.0313,129344.6719,124376.5234,204303.5313","13413.1309,64284.7109,0,0,0","31780.0273,64284.7109,0,0,0","21412.1816,64284.7109,0,0,0","0.034483,4,3","1,1,2","1,12,2","0.034483,5,3","1,1,2","1,12,2","3,4","3,1","1,13"
Steel_3_2_63,7.192428932,8.373938969,9.240674196,12.17721564,12.19768202,14.75146854,50.62430573,29.36784554,48.52268219,-20143765.07,-17849320.97,-19138864.89,-68313.1523,-4114548.088,-1275031.773,-12684763,-9328461,-11318585,-2669970.072,-3164415.647,-2309589.971,-11642.05687,-9822.247762,-11059.39181,-40.5791053,-2264.179883,-726.0155051,-7321.806152,-5133.325195,-6541.70459,-1543.786083,-1741.334916,-1336.163696,"156930.0938,61663.7266,160586.3281,148141.6094,162734.1094","138493.9688,61663.7266,160586.3281,148141.6094,162734.1094","156930.0938,61663.7266,160586.3281,148141.6094,162734.1094","6429.8755,12777.8535,36507.582,33002.2578,28411.9785","37063.6875,12777.8535,36507.582,33002.2578,28411.9785","6429.8755,12777.8535,36507.582,33002.2578,28411.9785","131546.7969,106721.0313,129344.6719,124376.5234,204303.5313","55684.0586,106721.0313,129344.6719,124376.5234,204303.5313","131546.7969,106721.0313,129344.6719,124376.5234,204303.5313","5131.8003,64284.7109,0,0,0","8804.7246,64284.7109,0,0,0","5403.981,64284.7109,0,0,0","0.034483,3,2","1,1,1","1,6,1","1,3,1","1,1,1","0.034483,6,2","2,6","2,1","2,6",4.645805178,6.108297232,5.883027697,8.052315955,8.550769801,9.654575485,18.869524,13.29959106,19.13958168,-20143747.89,-17669314.98,-19301887.14,-27971.70236,-4129437.661,-1054354.884,-13156678,-8127879,-11967183,-3966630.905,-4715872.342,-3447068.141,-11641.1091,-9723.231605,-11154.18021,-16.16487855,-2272.373413,-597.2320081,-7603.259277,-4472.661133,-6914.47168,-2292.320503,-2595.080446,-1994.885703,"156930.4219,61663.7266,160586.3281,148141.6094,162734.1094","137316.375,61663.7266,160586.3281,148141.6094,162734.1094","53281.9219,61663.7266,160586.3281,148141.6094,162734.1094","7622.0986,12777.8535,36507.582,33002.2578,28411.9785","36477.5977,12777.8535,36507.582,33002.2578,28411.9785","13081.2734,12777.8535,36507.582,33002.2578,28411.9785","131658.8594,106721.0313,129344.6719,124376.5234,204303.5313","52136.3633,106721.0313,129344.6719,124376.5234,204303.5313","40959.8633,106721.0313,129344.6719,124376.5234,204303.5313","11044.6455,64284.7109,0,0,0","16792.3301,64284.7109,0,0,0","9338.7539,64284.7109,0,0,0","1,5,2","1,1,2","1,6,2","1,5,2","1,1,2","0.034483,6,3","3,2","3,1","1,7"
Steel_3_2_64,14.88531217,6.873999172,14.95855485,16.11384824,8.131755951,16.17921177,47.41011047,5.335940838,19.65792465,-26460451.49,-29136711.04,-26459947.15,-1947958.745,-3645221.824,-1940210.87,-11152749,-16295779,-11106868,-2173531.632,-3865811.598,-2168949.515,-13581.60726,-13646.88428,-13581.32914,-999.8338472,-1707.313201,-995.8570755,-5724.400391,-7632.457031,-5700.851074,-1115.614229,-1810.630873,-1113.262354,"213386.2969,61663.7266,160586.3281,148141.6094,162734.1094","173197.9219,61663.7266,160586.3281,148141.6094,162734.1094","181497.75,61663.7266,160586.3281,148141.6094,162734.1094","14056.9336,12777.8535,36507.582,33002.2578,28411.9785","28275.0469,12777.8535,36507.582,33002.2578,28411.9785","11258.5195,12777.8535,36507.582,33002.2578,28411.9785","98353.2031,106721.0313,129344.6719,124376.5234,204303.5313","108706.3438,106721.0313,129344.6719,124376.5234,204303.5313","95191.8203,106721.0313,129344.6719,124376.5234,204303.5313","4882.9839,64284.7109,0,0,0","21834.7559,64284.7109,0,0,0","17000.0605,64284.7109,0,0,0","1,4,1","1,1,1","0.027778,4,2","1,4,1","1,1,1","0.027778,4,2","2,6","2,1","2,2",10.69194133,6.470793381,10.83914529,11.63029135,6.901546394,11.80023169,13.32305145,5.371807575,4.830672741,-26461075.66,-24974286.75,-26461585.32,-1917154.245,-3306543.217,-1920719.113,-11451168,-13483279,-11496460,-2980703.085,-5736941.762,-2932445,-13581.79874,-11697.05689,-13582.04029,-984.0227418,-1548.686241,-985.8524906,-5877.570801,-6315.166016,-5900.817871,-1529.913219,-2687.012445,-1505.143666,"83191,61663.7266,160586.3281,148141.6094,162734.1094","138034.0469,61663.7266,160586.3281,148141.6094,162734.1094","83191,61663.7266,160586.3281,148141.6094,162734.1094","10494.4912,12777.8535,36507.582,33002.2578,28411.9785","25055.8574,12777.8535,36507.582,33002.2578,28411.9785","10494.4912,12777.8535,36507.582,33002.2578,28411.9785","76471.3516,106721.0313,129344.6719,124376.5234,204303.5313","92954.4766,106721.0313,129344.6719,124376.5234,204303.5313","76471.3516,106721.0313,129344.6719,124376.5234,204303.5313","7328.126,64284.7109,0,0,0","35388.4883,64284.7109,0,0,0","20211.0566,64284.7109,0,0,0","1,4,2","1,1,2","0.027778,4,3","1,4,2","1,1,2","0.027778,4,3","1,7","3,1","1,7"
Steel_3_2_65,11.44120116,11.43791591,11.36330758,15.35681116,15.45025851,15.39257783,61.19812393,54.34928513,54.73177719,-24706335.43,-24707628.36,-24710301.84,-3438731.674,-3169266.558,-3430070.67,-14773066,-14831746,-14775741,-2807771.974,-2828911.899,-2827122.73,-11132.94165,-10876.58818,-10877.78352,-1044.327505,-1395.143682,-1509.95233,-6185.724121,-6529.086914,-6504.433105,-1288.111788,-1245.316066,-1244.528456,"164942.4375,61663.7266,160586.3281,148141.6094,162734.1094","163898.3438,61663.7266,160586.3281,148141.6094,162734.1094","163890.1719,61663.7266,160586.3281,148141.6094,162734.1094","11845.0439,12777.8535,36507.582,33002.2578,28411.9785","27499.5723,12777.8535,36507.582,33002.2578,28411.9785","29697.5547,12777.8535,36507.582,33002.2578,28411.9785","119640.6094,106721.0313,129344.6719,124376.5234,204303.5313","71402.3281,106721.0313,129344.6719,124376.5234,204303.5313","71737.9531,106721.0313,129344.6719,124376.5234,204303.5313","4365.0571,64284.7109,0,0,0","3606.9998,64284.7109,0,0,0","3537.9714,64284.7109,0,0,0","0.029412,6,2","1,1,1","1,6,1","0.029412,5,2","1,1,1","1,6,1","2,5","2,1","2,6",7.431502553,7.508067344,7.433274233,10.14845293,10.2195982,10.17803377,18.56651688,18.01932716,17.85491371,-24707826.28,-24706212.42,-24711785.91,-3439277.97,-3169596.516,-3430584.984,-15204576,-15142162,-15204335,-4220773.659,-4237447.2,-4220620.413,-11133.32123,-10875.94601,-10878.40128,-1044.170062,-1395.288933,-1510.178736,-6334.726563,-6665.735352,-6693.104492,-1930.083758,-1865.367769,-1857.960445,"163898.9844,61663.7266,160586.3281,148141.6094,162734.1094","163889.5,61663.7266,160586.3281,148141.6094,162734.1094","163898.9844,61663.7266,160586.3281,148141.6094,162734.1094","29710.7813,12777.8535,36507.582,33002.2578,28411.9785","27489.6465,12777.8535,36507.582,33002.2578,28411.9785","29710.7813,12777.8535,36507.582,33002.2578,28411.9785","73004.1484,106721.0313,129344.6719,124376.5234,204303.5313","72643.8906,106721.0313,129344.6719,124376.5234,204303.5313","73004.1484,106721.0313,129344.6719,124376.5234,204303.5313","7774.1436,64284.7109,0,0,0","8660.7432,64284.7109,0,0,0","8516.2129,64284.7109,0,0,0","0.029412,6,3","1,1,2","1,6,2","0.029412,5,3","1,1,2","1,6,2","3,6","3,1","3,6"
Steel_3_2_66,6.477080637,8.816069075,8.775152211,10.1801957,10.63294278,10.56776966,45.27095413,40.47805405,40.14156723,-22479980.42,-22212374.66,-22212317.47,-1627767.978,-1835063.923,-1904389.03,-12768270,-12636595,-12638998,-3270973.135,-2437847.502,-2438867.859,-12150.42925,-11462.48647,-11463.0615,-879.8069562,-1453.796484,-1568.85569,-6901.237305,-7136.212891,-7132.483887,-1767.957692,-1674.667179,-1674.511683,"170366.9063,61663.7266,160586.3281,148141.6094,162734.1094","170367.7344,61663.7266,160586.3281,148141.6094,162734.1094","170366.9063,61663.7266,160586.3281,148141.6094,162734.1094","29337.627,12777.8535,36507.582,33002.2578,28411.9785","27290.8574,12777.8535,36507.582,33002.2578,28411.9785","29337.627,12777.8535,36507.582,33002.2578,28411.9785","79354.9219,106721.0313,129344.6719,124376.5234,204303.5313","79300.5781,106721.0313,129344.6719,124376.5234,204303.5313","79354.9219,106721.0313,129344.6719,124376.5234,204303.5313","4311.5957,64284.7109,0,0,0","5171.8237,64284.7109,0,0,0","5159.1479,64284.7109,0,0,0","0.033333,3,2","1,2,1","0.033333,4,2","0.033333,3,2","1,1,1","1,5,1","2,5","2,1","2,5",4.179270978,5.713704661,5.688828933,6.693043185,7.017281386,6.972772636,13.91373444,13.64699745,13.51623344,-22480034.84,-22212366.22,-22212431.72,-1627734.331,-1835077.677,-1904324.175,-13187896,-13029225,-13026310,-4893672.783,-3641266.509,-3642855.334,-12150.45904,-11462.42315,-11463.11727,-879.7830173,-1453.814563,-1568.890924,-7128.025391,-7341.708496,-7346.100586,-2645.033723,-2499.478114,-2498.010757,"170367.7031,61663.7266,160586.3281,148141.6094,162734.1094","170366.8281,61663.7266,160586.3281,148141.6094,162734.1094","170367.7031,61663.7266,160586.3281,148141.6094,162734.1094","29340.0059,12777.8535,36507.582,33002.2578,28411.9785","27288.9395,12777.8535,36507.582,33002.2578,28411.9785","29340.0059,12777.8535,36507.582,33002.2578,28411.9785","81617.7656,106721.0313,129344.6719,124376.5234,204303.5313","81555.0156,106721.0313,129344.6719,124376.5234,204303.5313","81617.7656,106721.0313,129344.6719,124376.5234,204303.5313","11036.3516,64284.7109,0,0,0","12006.6885,64284.7109,0,0,0","11977.3184,64284.7109,0,0,0","1,3,2","1,2,2","0.033333,4,3","0.033333,3,3","1,1,2","1,5,2","3,5","3,1","3,5"
Steel_3_2_67,4.569014939,2.646580947,6.816489368,9.003926773,6.425654539,11.01346824,15.79969215,8.040500641,9.839081764,-6182810.59,-6182810.59,-5818838.018,-1524127.377,-1524127.377,-1658662.004,-4861008.5,-4861008.5,-4059722.75,-1785823.366,-3083016.843,-1444813.525,-7342.782874,-7309.104893,-6880.89479,-173.7148117,-1801.742128,-347.3692115,-5895.769043,-5746.425293,-5760.877441,-2756.464283,-3644.578145,-2295.607048,"90316.0703,61663.7266,160586.3281,148141.6094,162734.1094","72079.3203,61663.7266,160586.3281,148141.6094,162734.1094","90316.0703,61663.7266,160586.3281,148141.6094,162734.1094","1712.5618,12777.8535,36507.582,33002.2578,28411.9785","21659.2402,12777.8535,36507.582,33002.2578,28411.9785","1712.5618,12777.8535,36507.582,33002.2578,28411.9785","86615.6797,106721.0313,129344.6719,124376.5234,204303.5313","47247.7031,106721.0313,129344.6719,124376.5234,204303.5313","86615.6797,106721.0313,129344.6719,124376.5234,204303.5313","11727.1709,64284.7109,0,0,0","17797.8477,64284.7109,0,0,0","18495.5176,64284.7109,0,0,0","1,1,1","1,1,1","0.05,7,2","0.05,4,2","1,1,1","1,5,1","2,4","2,1","2,4",2.868079595,2.193687531,3.574492147,6.193965195,4.637701816,7.62848057,7.787147522,4.525806427,5.597643852,-6183492.049,-5818195.609,-6183492.049,-1659935.686,-1535602.961,-1659935.686,-4981927,-4035835.25,-4981927,-2711631.07,-4579069.539,-2175742.293,-7342.571201,-6877.966509,-6999.057517,-167.0511528,-1815.307951,-629.830742,-6100.855957,-4770.949219,-5725.200195,-3965.031144,-5413.131881,-3267.800351,"90316.5313,61663.7266,160586.3281,148141.6094,162734.1094","68024.8516,61663.7266,160586.3281,148141.6094,162734.1094","28236.457,61663.7266,160586.3281,148141.6094,162734.1094","1576.4697,12777.8535,36507.582,33002.2578,28411.9785","21528.1426,12777.8535,36507.582,33002.2578,28411.9785","7541.1875,12777.8535,36507.582,33002.2578,28411.9785","86601.4688,106721.0313,129344.6719,124376.5234,204303.5313","43756.6406,106721.0313,129344.6719,124376.5234,204303.5313","35494.0039,106721.0313,129344.6719,124376.5234,204303.5313","19697.3008,64284.7109,0,0,0","31058.6953,64284.7109,0,0,0","17063.0215,64284.7109,0,0,0","0.05,7,3","1,1,2","0.05,7,3","0.05,4,3","1,1,2","0.05,6,3","3,4","3,1","1,7"
Steel_3_2_68,13.46363346,13.98484234,15.02763848,14.88723732,11.93400037,16.48595592,63.05899048,21.87813568,25.99718857,-33519402.78,-37804829.55,-33907363.23,-1909231.522,-5040920.945,-2522461.362,-17395886,-18730768,-16267202,-2800581.313,-4308189.032,-2557268.39,-13443.25324,-12749.34085,-13598.84885,-765.7116719,-1700.002185,-1011.652115,-6976.750977,-6316.771484,-6524.083984,-1123.194214,-1452.895383,-1025.611735,"239492.7813,61663.7266,160586.3281,148141.6094,162734.1094","93624.6328,61663.7266,160586.3281,148141.6094,162734.1094","76029.6641,61663.7266,160586.3281,148141.6094,162734.1094","12502.6738,12777.8535,36507.582,33002.2578,28411.9785","12282.7744,12777.8535,36507.582,33002.2578,28411.9785","1200.9257,12777.8535,36507.582,33002.2578,28411.9785","157806.75,106721.0313,129344.6719,124376.5234,204303.5313","79937.7031,106721.0313,129344.6719,124376.5234,204303.5313","89887.3828,106721.0313,129344.6719,124376.5234,204303.5313","5699.6353,64284.7109,0,0,0","11665.501,64284.7109,0,0,0","10061.083,64284.7109,0,0,0","1,3,1","1,1,1","0.027778,4,2","1,3,1","1,1,1","0.027778,4,2","2,4","1,5","1,4",9.10481416,10.78627796,10.04581738,10.14266943,9.099795605,11.15206131,30.76666069,15.08853626,14.15867424,-33518790.13,-35915238.8,-33670610.39,-1890574.154,-5043980.697,-2385574,-17886670,-15998547,-17274672,-4049644.425,-6247661.772,-3696465.823,-13442.99351,-12112.06135,-13503.78918,-758.2289944,-1701.034057,-956.7524082,-7173.583496,-5395.356445,-6928.137207,-1624.140377,-2106.963941,-1482.49544,"239494.0781,61663.7266,160586.3281,148141.6094,162734.1094","208428.0938,61663.7266,160586.3281,148141.6094,162734.1094","93624.2734,61663.7266,160586.3281,148141.6094,162734.1094","12836.7959,12777.8535,36507.582,33002.2578,28411.9785","35612.4883,12777.8535,36507.582,33002.2578,28411.9785","12282.5977,12777.8535,36507.582,33002.2578,28411.9785","157621.0938,106721.0313,129344.6719,124376.5234,204303.5313","91434.7031,106721.0313,129344.6719,124376.5234,204303.5313","79932.7656,106721.0313,129344.6719,124376.5234,204303.5313","9699.2373,64284.7109,0,0,0","25489.3047,64284.7109,0,0,0","18026.3145,64284.7109,0,0,0","1,3,2","1,1,2","0.027778,4,3","1,3,2","1,1,2","0.027778,4,3","3,2","3,1","1,5"
Steel_3_2_69,17.93279005,17.754332,17.91325442,17.51211762,17.86044397,17.99470503,82.05606079,76.7974472,80.20565796,-29994779.15,-29976907.4,-29991015.61,-3516188.473,-3529089.145,-3718058.815,-14621989,-14622756,-14373275,-2428992.488,-2453681.848,-2442103.001,-13026.43297,-12446.39199,-12452.32135,-870.9363425,-1465.271952,-1543.731845,-6044.907227,-6071.344238,-5967.759766,-1041.807261,-1018.764628,-1013.95711,"209549.875,61663.7266,160586.3281,148141.6094,162734.1094","196732.6563,61663.7266,160586.3281,148141.6094,162734.1094","196708,61663.7266,160586.3281,148141.6094,162734.1094","6259.1821,12777.8535,36507.582,33002.2578,28411.9785","30224.5977,12777.8535,36507.582,33002.2578,28411.9785","32039.8613,12777.8535,36507.582,33002.2578,28411.9785","131634.5625,106721.0313,129344.6719,124376.5234,204303.5313","68784.4063,106721.0313,129344.6719,124376.5234,204303.5313","68388.6797,106721.0313,129344.6719,124376.5234,204303.5313","3583.2141,64284.7109,0,0,0","3274.0757,64284.7109,0,0,0","3060.2913,64284.7109,0,0,0","0.029412,1,2","1,1,1","1,7,1","0.029412,6,2","1,1,1","1,7,1","2,5","2,1","2,7",11.68808426,11.77172309,11.74877903,11.5535892,11.85150365,11.87697125,26.26907921,25.48163795,25.65850449,-29976504.64,-29972717.52,-29994377.88,-3738430.899,-3532389.523,-3716834.547,-14966532,-14698783,-14965676,-3653354.014,-3689483.233,-3635004.959,-13027.1518,-12444.6435,-12453.64039,-869.7231856,-1466.642263,-1543.22353,-6196.944824,-6102.910156,-6213.723633,-1562.033792,-1531.867311,-1509.248022,"196706.4375,61663.7266,160586.3281,148141.6094,162734.1094","196706.4375,61663.7266,160586.3281,148141.6094,162734.1094","196731.2969,61663.7266,160586.3281,148141.6094,162734.1094","30204.4141,12777.8535,36507.582,33002.2578,28411.9785","30204.4141,12777.8535,36507.582,33002.2578,28411.9785","32068.6719,12777.8535,36507.582,33002.2578,28411.9785","69430.7813,106721.0313,129344.6719,124376.5234,204303.5313","69430.7813,106721.0313,129344.6719,124376.5234,204303.5313","71010.9844,106721.0313,129344.6719,124376.5234,204303.5313","7045.3091,64284.7109,0,0,0","7764.1919,64284.7109,0,0,0","7323.79,64284.7109,0,0,0","0.029412,7,3","1,1,2","1,7,2","0.029412,6,3","1,1,2","1,7,2","3,1","3,1","3,7"
