id	st1tol_LDabt	st1tol_TD1abt	st1tol_TD2abt	sv2tol_LDabt	sv2tol_TD1abt	sv2tol_TD2abt	vtol_LDabt	vtol_TD1abt	vtol_TD2abt	DL1M_ctrltol_LDabt	DL1M_ctrltol_TD1abt	DL1M_ctrltol_TD2abt	DL2M_ctrltol_LDabt	DL2M_ctrltol_TD1abt	DL2M_ctrltol_TD2abt	LLM_ctrltol_LDabt	LLM_ctrltol_TD1abt	LLM_ctrltol_TD2abt	SettM_ctrltol_LDabt	SettM_ctrltol_TD1abt	SettM_ctrltol_TD2abt	DL1fb_ctrltol_LDabt	DL1fb_ctrltol_TD1abt	DL1fb_ctrltol_TD2abt	DL2fb_ctrltol_LDabt	DL2fb_ctrltol_TD1abt	DL2fb_ctrltol_TD2abt	LLfb_ctrltol_LDabt	LLfb_ctrltol_TD1abt	LLfb_ctrltol_TD2abt	Settfb_ctrltol_LDabt	Settfb_ctrltol_TD1abt	Settfb_ctrltol_TD2abt	DL1V_ctrltol_LDabt	DL1V_ctrltol_TD1abt	DL1V_ctrltol_TD2abt	DL2V_ctrltol_LDabt	DL2V_ctrltol_TD1abt	DL2V_ctrltol_TD2abt	LLV_ctrltol_LDabt	LLV_ctrltol_TD1abt	LLV_ctrltol_TD2abt	SettV_ctrltol_LDabt	SettV_ctrltol_TD1abt	SettV_ctrltol_TD2abt	loc_ctrlst1tol_LDabt	loc_ctrlst1tol_TD1abt	loc_ctrlst1tol_TD2abt	loc_ctrlsv2tol_LDabt	loc_ctrlsv2tol_TD1abt	loc_ctrlsv2tol_TD2abt	loc_ctrlvtol_LDabt	loc_ctrlvtol_TD1abt	loc_ctrlvtol_TD2abt	st1tol_LDpier	st1tol_TD1pier	st1tol_TD2pier	sv2tol_LDpier	sv2tol_TD1pier	sv2tol_TD2pier	vtol_LDpier	vtol_TD1pier	vtol_TD2pier	DL1M_ctrltol_LDpier	DL1M_ctrltol_TD1pier	DL1M_ctrlst1tol_TD2pier	DL2M_ctrltol_LDpier	DL2M_ctrltol_TD1pier	DL2M_ctrltol_TD2pier	LLM_ctrltol_LDpier	LLM_ctrltol_TD1pier	LLM_ctrltol_TD2pier	SettM_ctrltol_Ldpier	SettM_ctrltol_TD1pier	SettM_ctrltol_TD2pier	DL1fb_ctrltol_Ldpier	DL1fb_ctrltol_TD1pier	DL1fb_ctrltol_TD2pier	DL2fb_ctrltol_LDpier	DL2fb_ctrltol_TD1pier	DL2fb_ctrltol_TD2pier	LLfb_ctrltol_LDpier	LLfb_ctrltol_TD1pier	LLfb_ctrltol_TD2pier	Settfb_ctrltol_LDpier	Settfb_ctrltol_TD1pier	Settfb_ctrltol_TD2pier	DL1V_ctrltol_LDpier	DL1V_ctrltol_TD1pier	DL1V_ctrltol_TD2pier	DL2V_ctrltol_Ldpier	DL2V_ctrltol_TD1pier	DL2V_ctrltol_TD2pier	LLV_ctrltol_LDpier	LLV_ctrltol_TD1pier	LLV_ctrltol_TD2pier	SettV_ctrltol_LDpier	SettV_ctrltol_TD1pier	SettV_ctrltol_TD2pier	loc_ctrlst1tol_LDpier	loc_ctrlst1tol_TD1pier	loc_ctrlst1tol_TD2pier	loc_ctrlsv2tol_LDpier	loc_ctrlsv2tol_TD1pier	loc_ctrlsv2tol_TD2pier	loc_ctrlvtol_LDpier	loc_ctrlvtol_TD1pier	loc_ctrlvtol_TD2pier
Steel_2_2_70	12.18028562	10.1094078	14.09366576	12.58915247	10.63499826	14.59376844	73.93347931	24.77575302	53.41419601	-37498846.55	-34820351.1	-36588546.37	-1111429.733	-4752894.07	-2266050.063	-15708609	-16061588	-15695427	-2791462.115	-3456418.906	-2392459.187	-15927.55186	-14327.59181	-15540.88892	-472.0766855	-1955.672193	-962.4984565	-6672.187988	-6608.85791	-6666.588867	-1185.665763	-1422.211866	-1016.19038	"245034.6094,124952.0625,124950.7422,155336.2188"	"214284.8125,124952.0625,124950.7422,155336.2188"	"250344.9844,124952.0625,124950.7422,155336.2188"	"11482.0186,11526.1582,13363.4072,28189.4902"	"36253.4648,11526.1582,13363.4072,28189.4902"	"5316.1538,11526.1582,13363.4072,28189.4902"	"152388.2813,192968.9844,193865.6563,219003.9063"	"90969.6563,192968.9844,193865.6563,219003.9063"	"140925.7188,192968.9844,193865.6563,219003.9063"	"4403.9336,0,88025.875,0"	"9781.4648,0,88025.875,0"	"5597.7881,0,88025.875,0"	"1,3,1"	"1,1,1"	"1,6,1"	"1,3,1"	"1,1,1"	"1,6,1"	"2,2"	"2,1"	"2,5"	18.94399064	17.23925596	17.61406181	27.69589923	26.17885682	26.45280568	46.58414459	21.63158417	21.26535416	17390704.05	19344026.03	19025334.31	2139017.229	2360227.472	2427168.917	18259612	19937528	18916160	2993416.78	2961423.7	3017749.318	5029.911497	6607.595407	6322.041886	605.2060217	714.0331627	724.3920337	4852.789551	5915.685059	5445.181641	1283.809411	1241.000747	1261.674484	"68148.8438,124952.0625,124950.7422,155336.2188"	"68149.5078,124952.0625,124950.7422,155336.2188"	"68148.8438,124952.0625,124950.7422,155336.2188"	"11637.6787,11526.1582,13363.4072,28189.4902"	"11090.1338,11526.1582,13363.4072,28189.4902"	"11637.6787,11526.1582,13363.4072,28189.4902"	"63729.9258,192968.9844,193865.6563,219003.9063"	"62201.2266,192968.9844,193865.6563,219003.9063"	"63729.9258,192968.9844,193865.6563,219003.9063"	"4173.8555,0,88025.875,0"	"9143.7734,0,88025.875,0"	"9143.2998,0,88025.875,0"	"0.51515,1,2"	"0.57576,1,2"	"0.48485,7,1"	"0.42424,1,2"	"0.48485,1,2"	"0.57576,7,1"	"1,7"	"3,1"	"1,7"
Steel_2_2_71	10.7257562	12.8144701	12.56061889	16.58761964	17.16499491	17.62469985	68.1379776	56.68232346	74.80083466	-10838864.82	-10544624.46	-10544337.98	-164750.6774	-1134260.956	-1143674.42	-5767387.5	-4631511	-4720467.5	-1611613.467	-1438176.59	-1453940.09	-9584.705602	-9125.263794	-9121.197405	-145.6872598	-1882.990081	-2012.911986	-5100.039063	-3412.724121	-3516.359375	-1425.132531	-1430.539589	-1378.441825	"91828.25,124952.0625,124950.7422,155336.2188"	"102402.9922,124952.0625,124950.7422,155336.2188"	"102402.75,124952.0625,124950.7422,155336.2188"	"3861.0266,11526.1582,13363.4072,28189.4902"	"27420.25,11526.1582,13363.4072,28189.4902"	"30046.5605,11526.1582,13363.4072,28189.4902"	"70667.3281,192968.9844,193865.6563,219003.9063"	"29216.6992,192968.9844,193865.6563,219003.9063"	"30585.3242,192968.9844,193865.6563,219003.9063"	"2854.9172,0,88025.875,0"	"3827.5078,0,88025.875,0"	"2702.2236,0,88025.875,0"	"1,6,1"	"0.04,2,2"	"0.04,9,2"	"1,6,1"	"1,1,1"	"1,10,1"	"2,8"	"2,1"	"2,10"	26.26318083	27.18963967	27.15445992	24.44234796	24.97493192	24.91724287	39.76776886	30.77661133	30.34833527	813807.6392	895181.1547	925117.1807	90631.30878	262051.4152	297570.7446	2746688.25	3324793	3341278.75	2326832.389	2646145.24	2645497.886	1681.741411	1578.028335	1706.950915	296.6856583	298.8732973	335.0020436	2645.447266	2427.379639	2653.841797	1721.704132	1700.405229	1685.902928	"27554.6094,124952.0625,124950.7422,155336.2188"	"30721.8457,124952.0625,124950.7422,155336.2188"	"30721.2344,124952.0625,124950.7422,155336.2188"	"1094.3518,11526.1582,13363.4072,28189.4902"	"8460.0225,11526.1582,13363.4072,28189.4902"	"9301.0859,11526.1582,13363.4072,28189.4902"	"44649.0313,192968.9844,193865.6563,219003.9063"	"20240.8047,192968.9844,193865.6563,219003.9063"	"20775.0273,192968.9844,193865.6563,219003.9063"	"2753.6431,0,88025.875,0"	"4650.333,0,88025.875,0"	"4650.5366,0,88025.875,0"	"0.32,2,2"	"0.32,1,2"	"0.32,10,2"	"0.36,1,2"	"0.72,1,1"	"0.36,10,2"	"1,8"	"3,1"	"1,10"
Steel_2_2_72	10.90430804	4.466525026	11.48617025	12.27898453	5.774547996	12.90328637	31.46533775	4.988162518	11.20773983	-44132457.5	-44162217.94	-43442768.07	-2555106.569	-4059299.092	-2629256.348	-14554300	-22714058	-14773770	-3499300.965	-6076504.858	-3355592.335	-16258.66772	-15654.97923	-16004.55381	-941.3141595	-1438.971342	-968.6313127	-5361.877441	-8051.852539	-5442.731445	-1289.160142	-2154.045846	-1236.217157	"233660.4844,124952.0625,124950.7422,155336.2188"	"202428.1094,124952.0625,124950.7422,155336.2188"	"233660.4844,124952.0625,124950.7422,155336.2188"	"9909.3877,11526.1582,13363.4072,28189.4902"	"27467.0742,11526.1582,13363.4072,28189.4902"	"9909.3877,11526.1582,13363.4072,28189.4902"	"120035.7344,192968.9844,193865.6563,219003.9063"	"131625.0469,192968.9844,193865.6563,219003.9063"	"120035.7344,192968.9844,193865.6563,219003.9063"	"3927.6858,0,88025.875,0"	"28452.6738,0,88025.875,0"	"10274.9219,0,88025.875,0"	"0.025,5,2"	"1,1,1"	"0.025,6,2"	"0.025,5,2"	"1,1,1"	"0.025,6,2"	"2,3"	"2,1"	"2,3"	18.27688211	8.74428172	9.057608622	25.97578927	11.47081921	11.71041158	15.9945097	4.970387459	5.415606499	25517051	-44160381.65	-44162096.06	1950320.831	-4305308.142	-4059270.572	21666912	-23073844	-22714986	3435839.951	-2996911.405	-2996303.789	6512.387871	-15654.3794	-15654.95795	460.6482431	-1526.178508	-1438.961232	4313.041504	-8179.392578	-8052.181641	1344.32912	-1062.368041	-1062.152649	"202425.8906,124952.0625,124950.7422,155336.2188"	"202425.8906,124952.0625,124950.7422,155336.2188"	"202426.8438,124952.0625,124950.7422,155336.2188"	"29470.0508,11526.1582,13363.4072,28189.4902"	"29470.0508,11526.1582,13363.4072,28189.4902"	"27466.7188,11526.1582,13363.4072,28189.4902"	"135714.2969,192968.9844,193865.6563,219003.9063"	"135714.2969,192968.9844,193865.6563,219003.9063"	"131633,192968.9844,193865.6563,219003.9063"	"6104.5391,0,88025.875,0"	"24406.6855,0,88025.875,0"	"24403.1973,0,88025.875,0"	"0.6,1,2"	"0.025,9,2"	"1,1,1"	"0.475,1,2"	"0.025,9,2"	"1,1,1"	"2,9"	"2,9"	"2,1"
Steel_2_2_73	4.948358934	6.255523995	5.284928988	9.549972481	8.102429235	10.19952818	26.23526573	11.77430439	22.40258026	-7779460.84	-7782899.91	-7779460.84	-693943.61	-766360.9243	-693943.61	-5668019.5	-5498819	-5668019.5	-1990173.66	-1606479.959	-1863429.695	-8929.622007	-8417.428841	-8929.622007	-796.5388553	-2628.158772	-796.5388553	-6506.000977	-6325.71875	-6506.000977	-2284.408454	-2558.612659	-2138.926182	"82728.2734,124952.0625,124950.7422,155336.2188"	"82018.6016,124952.0625,124950.7422,155336.2188"	"82728.7578,124952.0625,124950.7422,155336.2188"	"4616.9897,11526.1582,13363.4072,28189.4902"	"30622.1543,11526.1582,13363.4072,28189.4902"	"2817.7988,11526.1582,13363.4072,28189.4902"	"93303.2344,192968.9844,193865.6563,219003.9063"	"58181.4375,192968.9844,193865.6563,219003.9063"	"94131.7188,192968.9844,193865.6563,219003.9063"	"6143.3848,0,88025.875,0"	"9959.1016,0,88025.875,0"	"6985.8789,0,88025.875,0"	"0.05,8,2"	"0.05,2,2"	"0.05,8,2"	"0.05,8,2"	"1,1,1"	"0.05,8,2"	"2,2"	"2,1"	"2,8"	16.72063613	16.25331544	16.45718817	15.13530195	14.71228935	14.90381354	12.8531456	6.491947651	6.130286217	1743628.733	1743628.733	2182875.244	545855.3427	545855.3427	732413.4455	4041352.5	4041352.5	4062365.25	2980298.389	3065988.913	2978240.046	1825.65065	1825.65065	2285.571497	493.4952453	493.4952453	662.15813	3384.620605	3384.620605	3402.21875	2694.419143	2771.889972	2692.558242	"25592.1992,124952.0625,124950.7422,155336.2188"	"25593.7383,124952.0625,124950.7422,155336.2188"	"25592.1992,124952.0625,124950.7422,155336.2188"	"10735.9277,11526.1582,13363.4072,28189.4902"	"9961.5869,11526.1582,13363.4072,28189.4902"	"10735.9277,11526.1582,13363.4072,28189.4902"	"45468.5078,192968.9844,193865.6563,219003.9063"	"43317.7266,192968.9844,193865.6563,219003.9063"	"45468.5078,192968.9844,193865.6563,219003.9063"	"6197.6255,0,88025.875,0"	"12999.0039,0,88025.875,0"	"12994.334,0,88025.875,0"	"0.4,1,2"	"0.4,1,2"	"0.7,9,1"	"0.4,1,2"	"0.4,1,2"	"0.7,9,1"	"1,9"	"3,1"	"1,9"
Steel_2_2_74	3.168068452	3.650782504	3.526324867	5.341795703	5.625158602	5.880342383	13.82196426	4.719969749	9.31966877	-4369300.133	-4245346.064	-4369300.133	-85371.51779	-1140442.084	-85371.51779	-3668164.25	-2514249.5	-3668164.25	-1959080.824	-2046256.555	-1760048.318	-8876.947669	-8421.432555	-8576.01283	-173.4462518	-2262.22954	-363.2735383	-7452.478027	-4987.372559	-7160.38623	-3980.194269	-4059.041743	-3699.140308	"70189.8047,124952.0625,124950.7422,155336.2188"	"22973.3535,124952.0625,124950.7422,155336.2188"	"67569.4219,124952.0625,124950.7422,155336.2188"	"1739.4586,11526.1582,13363.4072,28189.4902"	"8146.063,11526.1582,13363.4072,28189.4902"	"1523.5051,11526.1582,13363.4072,28189.4902"	"72529.9844,192968.9844,193865.6563,219003.9063"	"41390.9805,192968.9844,193865.6563,219003.9063"	"78454.6563,192968.9844,193865.6563,219003.9063"	"9765.8027,0,88025.875,0"	"17011.1934,0,88025.875,0"	"16979.1934,0,88025.875,0"	"1,7,1"	"1,1,1"	"1,7,1"	"1,7,1"	"1,1,1"	"1,8,1"	"2,9"	"1,10"	"2,7"	10.52869288	8.24740492	8.331548295	9.431958638	10.27200408	10.5054299	4.599115849	2.487957001	2.497775793	1914887.107	-4245685.479	-4245346.595	313857.432	-1231441.764	-1140442.087	3335464.25	-2502483.75	-2514248	2454385.792	-894440.3081	-896644.9713	3804.375384	2847.291708	3445.250975	500.6451251	487.010896	519.7135497	4821.63623	3759.132813	3798.706055	3915.077855	3823.871608	3673.977931	"57345.1836,124952.0625,124950.7422,155336.2188"	"22974.6523,124952.0625,124950.7422,155336.2188"	"22973.3164,124952.0625,124950.7422,155336.2188"	"22225.3008,11526.1582,13363.4072,28189.4902"	"7784.7593,11526.1582,13363.4072,28189.4902"	"8146.0474,11526.1582,13363.4072,28189.4902"	"48302.8281,192968.9844,193865.6563,219003.9063"	"41752,192968.9844,193865.6563,219003.9063"	"41390.8359,192968.9844,193865.6563,219003.9063"	"11395.0244,0,88025.875,0"	"32199.3242,0,88025.875,0"	"32145.6523,0,88025.875,0"	"0.53333,1,2"	"0.066667,10,2"	"1,1,1"	"0.53333,1,2"	"0.46667,1,2"	"0.6,10,1"	"2,10"	"3,1"	"1,10"
Steel_2_2_75	9.615163966	5.960543819	10.40052217	14.15013695	10.57344335	15.77816414	56.76160049	23.31110764	40.33434296	-19574815.45	-19436078.43	-18766873.43	-25670.32613	-4280254.369	-1512911.861	-9479138	-11262798	-9621205	-1842393.07	-2182939.825	-1597317.89	-13502.19355	-12653.99139	-12944.92841	-15.40289861	-2786.649635	-1043.563906	-6538.441895	-7332.618164	-6636.435547	-1270.830746	-1421.197888	-1101.784803	"163219.2188,124952.0625,124950.7422,155336.2188"	"143055.5625,124952.0625,124950.7422,155336.2188"	"163219.2188,124952.0625,124950.7422,155336.2188"	"0,11526.1582,13363.4072,28189.4902"	"38316.2539,11526.1582,13363.4072,28189.4902"	"0,11526.1582,13363.4072,28189.4902"	"115121.6719,192968.9844,193865.6563,219003.9063"	"79938.7344,192968.9844,193865.6563,219003.9063"	"115121.6719,192968.9844,193865.6563,219003.9063"	"5667.6909,0,88025.875,0"	"8147.3657,0,88025.875,0"	"6656.1631,0,88025.875,0"	"1,5,1"	"1,1,1"	"1,8,1"	"1,5,1"	"1,1,1"	"1,8,1"	"2,5"	"2,1"	"2,5"	20.93410561	14.62958509	15.45069507	25.48113974	24.95062155	25.2808125	25.94934464	13.50468349	13.05016041	9519390.998	-19436063.27	-19436040.71	1884656.872	-4587667.749	-4280257.469	11479948	-11437461	-11262965	2193336.094	-842230.3755	-842111.5726	6197.689196	6197.689196	6121.031427	1088.049925	1088.049925	1139.399784	6114.307617	6114.307617	5680.158203	1266.256584	1293.180649	1299.616582	"45645.5586,124952.0625,124950.7422,155336.2188"	"45647.3984,124952.0625,124950.7422,155336.2188"	"45645.5586,124952.0625,124950.7422,155336.2188"	"13878.2959,11526.1582,13363.4072,28189.4902"	"13044.5166,11526.1582,13363.4072,28189.4902"	"13878.2959,11526.1582,13363.4072,28189.4902"	"58852.8086,192968.9844,193865.6563,219003.9063"	"56697.9766,192968.9844,193865.6563,219003.9063"	"58852.8086,192968.9844,193865.6563,219003.9063"	"5333.6494,0,88025.875,0"	"10604.8838,0,88025.875,0"	"10605.5938,0,88025.875,0"	"0.53571,1,2"	"0.035714,9,2"	"1,1,1"	"0.53571,1,2"	"0.53571,1,2"	"0.53571,9,1"	"1,9"	"3,1"	"1,9"
Steel_2_2_76	5.638061493	3.176000489	6.017261379	6.887766929	5.114383941	7.024830278	15.36369705	4.448722363	9.747245789	-5504456.871	-5431443.765	-5504456.871	-1612547.813	-1527195.801	-1612547.813	-3911400.25	-4027177.5	-3911400.25	-1594706.849	-2829464.241	-1494210.523	-8107.069573	-8147.856626	-8106.989738	-757.5432273	-2290.93062	-737.2233709	-6751.478516	-6041.127441	-6671.108398	-3246.112326	-4244.450032	-3200.55362	"84026.3438,124952.0625,124950.7422,155336.2188"	"26817.1719,124952.0625,124950.7422,155336.2188"	"84024.4531,124952.0625,124950.7422,155336.2188"	"4926.2705,11526.1582,13363.4072,28189.4902"	"7796.0815,11526.1582,13363.4072,28189.4902"	"5614.7061,11526.1582,13363.4072,28189.4902"	"100388.0234,192968.9844,193865.6563,219003.9063"	"50116.7344,192968.9844,193865.6563,219003.9063"	"99831.9375,192968.9844,193865.6563,219003.9063"	"12997.8389,0,88025.875,0"	"18713.6816,0,88025.875,0"	"19781.6055,0,88025.875,0"	"1,6,1"	"1,1,1"	"1,6,1"	"1,2,1"	"1,1,1"	"0.0625,5,2"	"2,5"	"1,6"	"2,2"	12.093822	6.894455723	7.125985859	11.00556181	11.3240344	11.47514085	6.173448086	2.812328577	2.678360224	1045801.588	-5432208.084	-5431444.121	379706.1042	-1655334.145	-1527195.186	2706330.25	-4124505.75	-4027182.5	3070237.7	-1255338.439	-1261070.145	2680.421376	-8149.065469	-8147.861451	701.5223674	-2483.149623	-2290.929697	3857.297119	-6187.128418	-6041.134766	3553.073498	-1883.120203	-1891.718276	"26817.1074,124952.0625,124950.7422,155336.2188"	"26818.4707,124952.0625,124950.7422,155336.2188"	"26817.1074,124952.0625,124950.7422,155336.2188"	"7796.0854,11526.1582,13363.4072,28189.4902"	"7350.5605,11526.1582,13363.4072,28189.4902"	"7796.0854,11526.1582,13363.4072,28189.4902"	"50116.5664,192968.9844,193865.6563,219003.9063"	"47914.8672,192968.9844,193865.6563,219003.9063"	"50116.5664,192968.9844,193865.6563,219003.9063"	"13485.5488,0,88025.875,0"	"31170.084,0,88025.875,0"	"31083.3242,0,88025.875,0"	"0.4375,1,2"	"0.0625,6,2"	"1,1,1"	"0.5,1,2"	"0.0625,6,2"	"1,1,1"	"1,6"	"3,1"	"1,6"
Steel_2_2_77	13.72987898	15.999654	15.79972193	17.05133064	17.12652192	17.06234353	87.7571106	75.19128418	82.88414764	-37790166.42	-39123423.92	-39138483.82	-2736727.84	-5344212.998	-5616319.296	-17587136	-19995088	-20412890	-2139211.338	-2286574.183	-2246507.249	-14281.25391	-14275.73152	-14281.25391	-2049.333053	-1950.044462	-2049.333053	-7448.438965	-7295.987305	-7448.438965	-820.2551857	-834.3457351	-819.725752	"218721.2188,124952.0625,124950.7422,155336.2188"	"218724.1094,124952.0625,124950.7422,155336.2188"	"218721.2188,124952.0625,124950.7422,155336.2188"	"40510.7344,11526.1582,13363.4072,28189.4902"	"38139.8828,11526.1582,13363.4072,28189.4902"	"40510.7344,11526.1582,13363.4072,28189.4902"	"97153.2031,192968.9844,193865.6563,219003.9063"	"95569.9531,192968.9844,193865.6563,219003.9063"	"97153.2031,192968.9844,193865.6563,219003.9063"	"2230.1355,0,88025.875,0"	"2780.9778,0,88025.875,0"	"2365.6614,0,88025.875,0"	"0.027027,7,2"	"1,1,1"	"1,8,1"	"1,8,1"	"1,1,1"	"1,8,1"	"2,8"	"2,1"	"2,8"	24.238028	25.29407911	25.10719726	36.44470001	37.63071972	37.32682621	63.78296661	54.77495956	54.34447861	19370725.58	20483417.17	20501652.56	1474420.84	2336339.468	2465941.603	22584152	25658220	25432370	2072702.686	2149384.044	2173764.362	4593.599448	4593.599448	4606.133935	525.5927562	525.5927562	550.777057	5781.665039	5781.665039	5697.960938	956.6450879	926.4941914	935.941877	"66098.2031,124952.0625,124950.7422,155336.2188"	"66099.5781,124952.0625,124950.7422,155336.2188"	"66098.2031,124952.0625,124950.7422,155336.2188"	"12000.999,11526.1582,13363.4072,28189.4902"	"11239.9707,11526.1582,13363.4072,28189.4902"	"12000.999,11526.1582,13363.4072,28189.4902"	"57177.3555,192968.9844,193865.6563,219003.9063"	"56929.7422,192968.9844,193865.6563,219003.9063"	"57177.3555,192968.9844,193865.6563,219003.9063"	"2697.4436,0,88025.875,0"	"3166.2983,0,88025.875,0"	"3165.9324,0,88025.875,0"	"0.54054,2,2"	"0.54054,1,2"	"0.54054,8,2"	"0.40541,1,2"	"0.40541,1,2"	"0.40541,8,2"	"1,8"	"3,1"	"1,8"
Steel_2_2_78	8.669755201	5.86021666	9.090785926	10.40316823	7.923315553	10.94635459	43.24321365	18.45780754	27.65544891	-28277370.56	-29299879.09	-28612488.24	-586692.6087	-5418717.295	-1570848.21	-13298753	-13664662	-12594134	-2691056.679	-3290170.525	-2520713.746	-15254.64961	-14920.14642	-15435.22795	-316.4972369	-2759.300833	-847.4098883	-7174.146484	-6958.272949	-6794.032227	-1451.717629	-1675.40947	-1359.824418	"217162.7656,124952.0625,124950.7422,155336.2188"	"72091.3438,124952.0625,124950.7422,155336.2188"	"217162.7656,124952.0625,124950.7422,155336.2188"	"8303.4971,11526.1582,13363.4072,28189.4902"	"14816.2822,11526.1582,13363.4072,28189.4902"	"8303.4971,11526.1582,13363.4072,28189.4902"	"151824.7031,192968.9844,193865.6563,219003.9063"	"74455.1875,192968.9844,193865.6563,219003.9063"	"151824.7031,192968.9844,193865.6563,219003.9063"	"7076.3511,0,88025.875,0"	"10053.7695,0,88025.875,0"	"9921.8994,0,88025.875,0"	"0.033333,3,2"	"1,1,1"	"0.033333,5,2"	"0.033333,3,2"	"1,1,1"	"0.033333,5,2"	"2,2"	"1,6"	"2,2"	14.69043461	12.2493667	12.68533227	21.67937322	16.81350759	17.15135537	20.14175987	10.47286797	10.35663891	14270264.78	-29300446.62	-29299856.56	2441918.719	-5768477.089	-5418722.583	13222948	-13796560	-13664764	3236630.052	-1519437.944	-1519926.267	6735.697797	-14920.52882	-14920.21076	1019.035334	-2937.404328	-2759.303526	5163.555664	-7025.4375	-6958.324707	1523.690015	-773.7230338	-773.9716957	"72090.9844,124952.0625,124950.7422,155336.2188"	"72090.9297,124952.0625,124950.7422,155336.2188"	"72090.9844,124952.0625,124950.7422,155336.2188"	"14816.2139,11526.1582,13363.4072,28189.4902"	"14134.2871,11526.1582,13363.4072,28189.4902"	"14816.2139,11526.1582,13363.4072,28189.4902"	"74453.4531,192968.9844,193865.6563,219003.9063"	"73745.75,192968.9844,193865.6563,219003.9063"	"74453.4531,192968.9844,193865.6563,219003.9063"	"9213.4014,0,88025.875,0"	"17919.166,0,88025.875,0"	"17918.373,0,88025.875,0"	"0.56667,1,2"	"0.033333,6,2"	"1,1,1"	"0.53333,1,2"	"0.033333,6,2"	"1,1,1"	"1,6"	"3,1"	"1,6"
Steel_2_2_79	11.1113075	12.77362245	12.47853689	15.6621133	15.74335957	15.95718475	76.37199402	58.93287659	71.29785919	-16460878.16	-16460879.49	-16459990.68	-1362093.546	-1329721.271	-1355081.8	-7594876.5	-7489798.5	-7591389.5	-1707448.987	-1502810.963	-1521649.362	-12093.78437	-11701.41502	-11706.58192	-995.6288134	-1723.255954	-1812.422012	-5577.675293	-5245.455078	-5398.699219	-1255.233477	-1254.893362	-1219.681754	"137167.6094,124952.0625,124950.7422,155336.2188"	"137167.6406,124952.0625,124950.7422,155336.2188"	"137167.6094,124952.0625,124950.7422,155336.2188"	"28746.7363,11526.1582,13363.4072,28189.4902"	"26764.9297,11526.1582,13363.4072,28189.4902"	"28746.7363,11526.1582,13363.4072,28189.4902"	"49781.7188,192968.9844,193865.6563,219003.9063"	"47719.8594,192968.9844,193865.6563,219003.9063"	"49781.7188,192968.9844,193865.6563,219003.9063"	"2376.8867,0,88025.875,0"	"3492.4749,0,88025.875,0"	"2583.4087,0,88025.875,0"	"1,8,1"	"0.038462,2,2"	"0.038462,8,2"	"0.038462,8,2"	"1,1,1"	"1,9,1"	"2,9"	"2,1"	"2,9"	23.87123663	24.99779494	24.65538845	26.83360899	27.65962459	27.39319447	44.54436493	34.04324722	33.41977692	6750269.479	5455295.144	6811500.803	820873.9232	734459.1778	903944.3114	9166360	8082304	9098689	2189052.06	2235365.728	2116917.644	1547.321305	1547.321305	1601.650881	227.2001229	227.2001229	222.4683601	3207.873535	3207.873535	3181.455078	1548.626686	1502.379139	1516.434646	"41345.2813,124952.0625,124950.7422,155336.2188"	"41345.8906,124952.0625,124950.7422,155336.2188"	"41345.2813,124952.0625,124950.7422,155336.2188"	"8920.083,11526.1582,13363.4072,28189.4902"	"8236.5732,11526.1582,13363.4072,28189.4902"	"8920.083,11526.1582,13363.4072,28189.4902"	"33541.8008,192968.9844,193865.6563,219003.9063"	"32517.7637,192968.9844,193865.6563,219003.9063"	"33541.8008,192968.9844,193865.6563,219003.9063"	"3174.0149,0,88025.875,0"	"4230.7993,0,88025.875,0"	"4230.563,0,88025.875,0"	"0.46154,1,2"	"0.42308,1,2"	"0.46154,9,2"	"0.34615,1,2"	"0.34615,1,2"	"0.34615,9,2"	"1,9"	"3,1"	"1,9"
